tshirt,positive_pant,neg_1,neg_2,neg_3,neg_4,neg_5,neg_6,neg_7,neg_8,neg_9
187238516,136111992,187518062,195678296,200191656,186749443,198268945,187752465,195914988,172319069,161134147
187247429,195588869,171726048,194302044,180613342,195625682,161464197,188341308,194123623,164418479,176578230
187252173,199268640,196407117,179294407,191612938,184516089,13971905,191534173,197633060,168966735,191685597
187263534,132603998,158303931,163037167,188807437,189905332,161285026,152652473,188814170,188948651,195314558
187271366,189548434,191536485,149597213,184441963,188198671,194510765,136671577,192857842,184979470,192967723
187337456,196290178,150487698,184018330,158138226,124601204,191796984,183653246,193563609,186929992,192576758
187376793,149120411,72513591,161700735,179779353,105459290,99095123,109326251,194939163,191987428,138626886
187398187,189007306,184424895,126390601,186154740,190478247,168671988,173600440,196268677,95459757,155994357
187408159,187121830,199891203,185925042,174057635,167837095,175464397,187979511,169787201,147975329,176673381
187457165,191223191,197129130,147923453,182020870,161529405,92059248,174195008,191744195,180511098,180100589
187469070,150958290,25168758,193267656,189388990,197452786,181993617,182562964,184010238,172914105,193487199
187518322,155335616,158762027,163787033,177504968,126040304,188582241,188737093,156709183,159578722,191647021
187519398,91322244,196658643,192974943,189590074,195502348,134584268,184010238,178801070,176892173,184660542
187523641,187040241,184099087,168095804,188606535,166432727,188655940,176941833,191224360,170127798,178862571
187523720,194381380,157620025,188782588,167661761,167451468,193917613,124928194,178370514,158590391,200370590
187583042,178043351,172117753,194872026,197108670,114616791,161298337,193928527,173527029,195729093,196777318
187635430,183445838,159267861,93192186,194939907,178046635,189716398,173734810,199268798,174497515,152047670
187675833,193743842,141803572,182075047,195538864,191699952,179571214,172851485,189616701,169643306,187506606
187697899,194975565,29231103,191564525,201450332,192696980,187363181,186743350,182440817,172913008,158666462
187755757,192782594,170125186,158864597,174219577,169390450,196688392,148433380,174027380,172328279,154946107
187808883,194648944,199153895,180289196,156018167,180221619,183736326,114055971,188194803,182874865,126770735
187825354,181845360,187476727,131572358,194939880,152716258,164008162,193209307,161192537,187483972,179633724
187908027,186131822,156908983,114260072,116433019,143526844,186278569,198273796,192365762,182029439,172068723
187955829,172220258,178917975,190236862,190505488,192886616,1414434,173391494,140967348,163137338,180969671
188051289,192407751,191049739,193804454,159368486,93118067,188039601,149545422,190428500,162417977,143156856
188082615,187864761,173126512,127916940,114012967,185752850,147039327,195167352,167281387,114895700,176828371
188089936,186667213,188155870,157519336,197138657,182740325,165857975,183170720,192783706,165641610,185244330
188094503,188095150,162873346,183170720,140759178,189656550,200573556,185661079,193583683,191048973,184003275
188102775,189554190,175582490,160424935,190530631,127589477,194678052,165845022,152266101,186147178,188918642
188146575,184912899,155880421,194093330,177876702,82039662,177407337,174860264,158878031,143211491,149579070
188151611,188873126,195879510,173407276,172010997,185927238,150652985,184910741,163787819,195152947,188102759
188205930,186870336,11553972,195502813,166184718,183123863,191697184,190530604,175889988,170466286,195140761
188269211,189350114,194623844,149643670,182765995,174687023,184208881,175348138,180933890,201465622,109574579
188304640,191645810,138233553,181350175,192391764,194507106,147711510,163243237,167254818,184286001,136950575
188373454,188531548,171485358,22873552,171093872,190523435,195964206,148495702,105145223,169916764,164332918
188374108,188300414,200034337,188069159,182068498,153476960,89793154,184742581,186706259,164860148,201711053
188398298,186869459,183003446,199022045,124534643,119924711,200378348,174977099,183638984,187560275,193977172
188414714,183186084,195560520,96152893,180513434,190189522,174062033,181678726,180086653,199818288,188027310
188421126,186098232,154727260,181819547,168687721,193658605,170652600,176705997,189044277,187821381,181080448
188437947,62181142,178314312,189761290,183380881,176688229,166025161,150271190,197898665,196863145,166432727
188473241,187363181,194975565,177865881,196830901,161285026,192354999,111530446,155595645,158096491,191685865
188531973,192408368,153558688,162977817,186625448,179007603,163895482,186025499,134343644,197292868,194669203
188579246,184156005,136852605,194428818,194862906,169188335,144873830,196687838,197290959,186443050,197347598
188738110,180718836,161336613,18564342,133062336,190907231,139427050,162090969,180999339,183646652,194428818
188745242,201015057,193580693,193230700,191937690,196487907,190975876,181415630,113141978,183982528,196600337
188759256,185869431,99299900,181986435,183050994,161005527,165672180,170219037,116871585,196092720,186491075
188797109,184634507,179874421,124039646,171249583,103363196,93657379,196924062,187391821,158769036,165798311
188808416,192414312,165327764,132738514,173765739,171611549,174458797,187508121,197462101,194642571,183287485
188865211,183274775,179679207,166403811,126882062,197090138,187980282,153859838,141809305,178276350,118359285
188882945,186674263,149872380,183616412,173948196,78570719,194909516,140070549,183607351,181671131,127695017
188893561,187980627,193025025,193178155,176320398,140535369,191401979,191079554,195594491,133062336,141863327
188905499,177817103,151043398,190295096,127379154,168696794,195392300,181045295,146802761,181166025,108654087
188934683,188885513,189853221,108860539,177514435,106631145,193732226,125539976,198500582,185688417,98773658
189002231,189144234,153710600,190236862,175126341,131628702,201897557,197270404,168500443,171093872,192408763
189010273,191356692,161136398,198499756,198522590,200196081,188809037,183929417,85354487,158071526,183620614
189014840,186025045,164903407,188435424,188941907,111696474,176115603,176569216,141714724,151995460,185781328
189024057,196860338,184955576,193928183,197448807,198861600,149270234,183638984,162914031,161445818,132947730
189039587,184721384,187444741,174669059,135695538,167199990,189293283,181989101,174593106,191560607,171070618
189047026,199349290,100263578,176616065,92820737,142558155,47454864,186427004,140208236,114792095,191290994
189127875,156616907,178443488,183767450,180513434,180822314,199204311,182907458,43331220,190072317,134848035
189291046,200031183,151297660,184508362,183250090,157417278,46402437,189889709,163445867,181233947,194965557
189307334,198298940,169564906,173217094,194909516,194785633,92922132,191020949,171014790,119878887,153050647
189373835,199031817,192407287,163320078,134677854,177354592,201572551,174727319,141109844,170425730,148999855
189443597,171820080,170163630,162034167,183366620,192966244,171899286,50621804,195225965,183943539,194501002
189463968,185834882,171348943,138006263,183716584,194074988,186535015,194201146,178167682,189131356,164528126
189554015,181307850,97780753,194674694,182872270,194837496,191209072,179456325,193183013,182874865,173627551
189555635,194710548,192327448,140967348,173047763,177559754,186873389,193731671,197975462,195942519,190402027
189569690,182144509,109407032,190081421,197199095,195492955,99235162,174092593,80031111,117760488,121857206
189575974,188839207,101741502,161189451,184985962,194338487,174638721,127589477,195595601,191280304,158898837
189589642,187709363,179314485,145385814,200344150,195515727,181310352,178097749,22790486,109574579,141865794
189601332,181679885,201335893,159969093,147915661,184514865,117488834,186448939,184838521,190195090,174643793
189732879,190394387,185748429,182869915,180822314,196747203,194793632,191106465,174814099,160614221,177406744
189743464,200579519,198418492,114895700,103478933,174610323,183976867,195707083,191192091,191201387,175667146
189755515,179874551,179585446,191539190,167065017,126867617,146604162,147493906,148250134,179194702,135183917
189759113,191695096,188435424,197828080,181051534,195306571,194084022,178828041,198413412,103730149,153619879
189761875,181593781,184144626,134584268,191319458,151372091,161818801,149512569,195653388,167795246,184514180
190113366,192764673,149201564,182692211,188369598,164942974,195298805,141353405,127117579,79531092,191850385
190124713,197972207,193160875,192661494,99235162,185063901,12852049,198418554,201715665,186408744,187619920
190187560,192222290,134418010,152974068,150226520,179100894,144492297,129932796,147356244,141472010,164523134
190205261,186749443,183479499,130185101,150947153,191714342,188605834,190459060,194810387,185415060,182576186
190240594,191968770,178325331,165641610,175214353,185770124,126687326,119924711,177639998,73821661,183972441
190295841,192542106,200077405,182491859,74633393,191578637,172519067,136024249,135638520,167888092,161437346
190334347,187444644,147461786,185831063,198216035,120289552,192576758,49264588,154221915,183772579,170426062
190436397,184994826,173127104,149675190,180268320,161798254,115009065,199933435,163736813,189548624,183596113
190455425,189489803,173012557,145948674,169047894,179433358,182988411,160930346,201899650,181212069,107598068
190478356,196283638,172407255,187333819,174856541,197633060,196700799,169100853,142860102,176973918,150724883
190488431,194880457,195577863,78092855,184087665,143685402,195806965,197051319,192814241,137825773,185450661
190535435,196092758,189519569,176849433,194126537,182593517,161755260,28867334,136454850,185059252,185770574
190555473,183194001,193346851,194390028,189135910,153694790,128823869,181594060,191007292,186613946,173577413
190573924,190570956,106189806,162638071,198314977,197311438,188466792,175791821,95114253,118588384,28213227
190573938,189651360,195444419,1458872,156993077,171031290,98129380,189383358,193500749,198479779,148253244
190581297,195047192,171844259,167325098,182142060,189844241,195574360,190312896,187464707,184424710,191291836
190761002,192589481,189318500,96565840,201892243,157030371,133970694,158316901,197579783,138736485,189718010
190788476,173720338,181554760,137646095,192426021,192428935,190228386,103730149,186157926,195135834,191346945
191010443,191009928,187707111,159286299,157417276,164362379,184874827,163099618,119704953,195189678,164153738
191015664,197325303,166540234,181632094,157043747,112033107,178224667,157068351,195678296,172861085,176510246
191023161,197252801,172967330,126486223,180052013,179485516,196210482,81140812,176828371,143856112,190229711
191089580,161275485,162018646,170883190,48427504,191664555,167254818,200545098,185543247,139006297,158138226
191130231,188160727,143680259,180061020,175896700,138808446,138000089,154515194,171588327,169635817,183186084
191174159,192287455,161488896,171744364,193743687,40083161,172521305,185180868,75711574,126876040,193706704
191191882,188839265,170225163,189283061,192849735,169569508,200828493,108091375,185299293,183021481,112654374
191200811,193488613,184166392,184689115,188956463,196017448,195502348,139360422,66513418,190868088,178966456
191225435,92057556,173703091,126298494,58921804,185685055,131495098,124605419,188006690,194689928,196777489
191321728,192231325,154725134,189350114,36085214,192407287,181349586,176828371,68091410,185498690,193789183
191399980,168567464,191694030,149545422,195283342,171523219,186533211,52536554,199027629,65643159,150415034
191416533,191222476,190786703,182440435,183312316,165117988,185967985,197918696,160469626,187707111,196376188
191490579,193978522,154420838,196362229,150738540,151582517,200607650,144136330,157097899,144194185,187378752
191525439,195528161,195401851,189576014,171251685,161023107,187408693,188374410,170229016,171532970,166190650
191565227,194810308,190671828,159530995,193353082,178728013,200051430,181818139,147116971,156990663,63835867
191568006,197848010,171882049,94163435,169180743,111696474,134985353,183590929,151372091,188256340,128118938
191617384,181435091,181765151,198716068,121097831,194621940,101350218,167519470,119679249,166419658,198418554
191626208,163582047,183969168,139842179,179055551,183488510,83752249,153639824,177918029,188026926,189757913
191644183,191644210,116421786,42874105,155415966,177109685,134858641,183716584,170456288,192416977,163607331
191677285,186556322,183810072,44494629,200574530,73613445,114792095,195090075,165047543,170941553,183858499
191689133,190829537,192994125,194950992,126444771,191647021,182759014,170436083,167011580,161218071,172220258
191693140,195492955,196063769,130097385,167589014,173474563,165794996,201554860,140735546,172747979,126298494
191696829,195819022,164876635,188128949,127818690,164683144,197312547,198883638,147930634,194044990,186444444
191699749,185297991,141812086,151356635,71610232,149843694,180271688,156100363,140895003,167707388,190975414
191763261,190347473,137233309,171280339,181568992,109141104,158618435,130868703,175214184,184374731,171651450
191766976,170213195,186063433,159933896,191173267,185134193,187260625,196639993,196850627,196805126,178444937
191802896,191805564,141281635,146054459,174354863,161403995,172411959,161342695,68744148,197934121,185286503
191849996,190299721,131451064,186886038,133869636,189072056,174533137,173164711,175926992,151356635,171251685
191898237,192407751,151769916,186276236,18118577,177058526,169522148,185258267,109859966,124671687,148353785
191915204,193368411,180260429,51829206,185979817,165586069,150915431,136868768,159273168,87511023,170493403
191948424,185688417,194621709,191539648,183707012,181266781,114024672,173677969,170043032,193714718,198613776
192047784,193243899,170652600,194987231,169516171,149269767,189043517,171802827,151025502,186756066,191899187
192115694,183050994,172527717,191691268,169188335,173612916,164186176,177431402,169020530,131495098,164265790
192143860,192658352,200594627,184539113,194734096,143821567,182372624,194621137,153095815,182883384,192848719
192311877,189640513,154943519,64341000,117497822,195618823,177594492,174334080,195994324,171079313,89081074
192313916,180068009,138299107,180589194,191371350,191601831,198522590,201434023,188316705,191907157,185120758
192316867,127379303,187001515,173237330,176739057,154417602,150481699,167701815,175904504,143211431,177115624
192322882,171991752,176339829,184615192,181115188,175198519,199291574,192143856,197166685,173664271,131189942
192323923,187134563,39829503,183507649,187330027,189266707,174855858,187034445,185088959,197924317,140539867
192388007,187506606,100943021,154025767,194694507,149533335,152970771,163067810,185538976,178226662,132151721
192409481,158286135,193851312,198316369,191643267,156841305,180650819,191319775,119498880,193029882,174929296
192412879,197829317,102492745,189473775,179925642,145311905,192775614,60424047,195324804,174141285,154869974
192433029,181874347,194803937,160449937,202797711,188165506,199548884,185869431,75738650,149183248,195900242
192492680,195299266,99965006,121590744,75389646,175953127,185373754,180268406,161308485,159967069,151025502
192494977,192711141,177444402,121856672,150226520,128823869,179514960,187981246,170213262,182141830,137385557
192540136,169992401,178894090,159015519,140567428,182094245,163581987,196162112,183255480,193591096,171926123
192587573,192934726,160022267,200758826,180302019,182066397,132009856,155014420,143323197,111488132,188256385
192594528,169720696,150738540,188957522,199596946,158252466,144030202,174760170,168445861,142495146,157690333
192603278,163786363,192936165,174575371,50416429,196995987,153141704,178127123,197448807,180691398,181138180
192617506,192649356,179599617,195575825,179294407,73816256,195508992,164332918,140438847,154676849,167986064
192624525,127326331,195597751,161307891,73286700,193239270,135824518,151487775,191106479,168177770,177417170
192661201,188208709,189903033,137673413,53353636,178547264,73873316,102337343,183740150,191632273,143241168
192728313,185543247,179159490,197626067,201125817,187336125,186873881,130442980,189635590,167102644,166184781
192786887,194673141,181048718,172010997,150915431,140706426,192785475,176115198,190481856,191121443,194726674
192791418,197633060,173028764,187449556,200161025,169516171,122397715,14357609,172305616,146457315,197199095
192857122,193644689,93412013,183419947,73816256,182589201,199921260,188839174,195806965,193479520,171393387
192865078,192746668,161519330,191371365,176731775,158242611,169536608,178862571,151833640,189588697,191214977
192896943,192562033,147341849,126495653,8237042,198506103,163715283,127563177,167173456,197219329,185059252
192903065,188272986,156041867,125070319,152517177,157766431,184293847,150415434,169484031,195245535,156264057
192911334,102413755,164888265,169964732,171586944,190150533,158618426,184384629,167530794,10117163,172005142
193070641,154789765,130287769,164525892,129902727,201115543,174579343,106180168,188766930,179874302,179291613
193087881,193407769,144156556,148173150,187398281,169044220,190523435,168163453,190611572,166251050,199471071
193093352,188565273,157030371,133107508,189886414,195444419,167699264,167848318,162014915,122940853,195138285
193178193,157043561,171637697,118847097,186886038,167237007,181690041,154960331,170861555,5439728,192325540
193188121,187363181,193112742,103478933,188382389,195479135,166777245,164920443,166998919,174853251,29231103
193217523,149428808,152099450,197626195,183918465,98697091,195575825,159457088,189066349,132443164,184609265
193223067,190823363,141078730,200261752,187527946,76718550,133226809,188970687,173627551,91667305,141353748
193318701,198663812,159449744,172912012,172478869,172419593,184185445,189160286,181070205,122059267,182203647
193379354,41638155,184974171,193344206,191683514,198465462,156474476,142992919,176713978,195299150,182667634
193402420,169292367,197312547,147395235,177123881,70356214,191209072,92462773,170456288,190313706,148052106
193426364,191463828,189640513,196324801,200720362,170224844,187716984,161041466,161328238,181435091,190779153
193466766,197108691,106061023,191701763,179049542,167412709,173178470,189045520,192144466,193512856,102275370
193591383,151516813,155858921,157073308,71776359,181658473,168222581,188543698,119508332,182731664,170355462
193645303,174396008,161179620,179507278,182576186,193591681,195667073,197142144,133834473,187709363,179007603
193675714,193543332,184901143,117872033,180322699,161633977,162441602,142733426,124651016,143688620,192743989
193682482,192796626,118030238,184516820,173616202,184941292,196573142,181051534,191782979,178040072,197138657
193698104,192936165,139459549,180268406,176470038,160977967,161403995,119210669,185349455,162915784,197918568
193709560,190689313,200541591,141076157,112025192,178246520,188807402,151585788,189135910,195679150,184911529
193731759,193731841,132567381,170470410,159601644,181830001,176509618,152037076,193717376,191305918,199916901
193738522,193812506,197204726,170997038,183792473,187101744,183923068,171935082,186873389,92826696,157079344
193743076,193743842,178129187,197646376,176050256,76165877,155935689,183649201,139354225,199618117,185144838
193773944,145003460,67119154,170444864,71545997,184915743,191545867,192084202,156908983,178040072,128424975
193805524,201342634,87273920,181338213,148181723,171330914,195306465,171925455,181083153,95198643,197520600
193827917,189889709,93371342,172106100,79634241,178785238,186596477,167778754,168177770,195597587,194117153
193839331,186772935,195060772,184055461,196425397,170913910,196858096,157118904,162886368,124747177,164086830
193857557,196206280,175214184,184514180,160223278,181907435,185818873,193060179,189251383,190395163,173048072
193873260,185050494,122617081,160615848,156608832,38773867,162729106,133681142,184324840,165814781,65667916
193876037,164932674,172946075,185369854,181277908,185745835,189932186,189638619,155565491,184995337,150138283
193885830,182874865,174141513,187444741,183123863,179666709,180929253,196736030,170498670,195946605,192418982
193891658,193891535,163687630,194882910,191702080,134901603,200030748,193178155,178519924,183806661,171791248
193893487,193658894,172726079,70296837,149550793,172937791,194053158,172912012,195649577,198418030,132567381
193920176,193987554,197633060,144551798,193172636,195540397,102275370,198316369,172527717,196599700,170470410
193976860,193977172,185652326,201289036,195429329,174546042,195645226,182562157,181161377,199924256,154147397
193979205,188373299,94891720,134224625,148534101,171957746,200570078,178043351,169643306,179793548,185069651
194069025,148527120,188167740,132197274,172271589,154756928,179779353,122532047,178156890,187391821,57731155
194094497,193981805,168445861,174396008,1741225,142269507,114722700,188208709,192581765,180276972,185067367
194134517,193199073,192038253,197208379,182792444,152134177,115468686,187568435,159234646,172913008,197278156
194149353,192355377,183858062,172331246,194872101,181156452,90653367,186314771,197774669,186783439,198506344
194185255,164019506,169023094,585643,192475696,198613776,177246954,179704482,176732212,197954966,174856530
194203163,194837104,174367731,168376456,147291079,179883027,198616424,156653266,175770399,43331220,111528123
194228365,194228370,187472077,21760738,168376456,74202194,178190724,183153720,149843694,173691337,188843682
194254621,178443419,151872885,191885488,151579328,145361634,156796072,142327189,147151251,180819049,195151845
194258780,193644689,163182308,174579343,141475097,191171806,155152584,196158534,162989644,157113099,173817531
194329377,193641233,102185320,129459671,183807947,176511258,149533335,183327972,171098511,56723554,143821567
194345158,133093391,171744364,199649063,175867773,189534586,168365125,152035319,190313336,194111120,154523834
194391554,195218723,167940876,196336732,133212408,141472010,185754822,159286299,197211690,183978406,195699301
194464710,188847520,172421131,145006215,154480656,148266934,187408693,150497376,191863102,188823144,153359029
194472351,185070684,99114798,142385824,163358470,199664201,184430807,196276774,173829933,183642783,163586776
194476957,193749286,158618435,169443962,175301152,167729456,174093081,154732671,140629394,195922163,180795430
194514089,188655944,184564925,189038186,145720365,179262469,173457165,134926608,145337050,168390444,170714231
194518768,193161790,197196079,148821368,147406658,172937645,167242475,175955847,195393332,138128316,188760878
194625729,188748270,38773867,200963901,162417977,175015329,196197525,193165171,180175796,179337842,65354882
194645572,186839399,63446254,194479844,183493338,194151768,174489264,173720338,154707826,164362743,184077654
194655298,193714718,145022452,154719064,157484106,181093933,153680223,140384999,49633277,193239270,183728262
194684687,167314932,191897290,182931201,130286358,177588926,193334618,196296305,184121335,186774991,186204725
194712670,193173479,187894112,168696794,200447917,187379180,161897646,89027333,184458888,162205032,164225566
194721998,174479329,180061020,188237190,175826670,182715442,186873918,189826821,166669831,163705553,183561302
194723548,192519589,118205089,198730897,170540765,182436148,172075612,182324489,158921632,180540800,185161557
194725040,188237797,168113511,192962364,155507766,171098511,185810336,194730721,164950279,128097782,158196407
194727715,164973878,196487486,169884241,172912610,186486493,180500188,180086653,170155821,182933508,158093120
194803948,176999251,52013980,190366907,177093134,164008162,167254818,195420192,180556187,197220386,146420356
194837920,149646038,94492977,200248779,195612294,153442867,152363318,191238965,66438022,24718289,192143856
194990453,192796626,144431298,185049185,160094814,182883115,188147364,191652274,177633691,194913125,185059288
195011810,195011920,177183867,162187200,199003994,149384777,152296500,164913703,180379544,179585446,170552164
195132280,190313635,193563609,136799807,195069131,186444444,140349491,170296108,183616836,196251798,97868028
195136008,197200082,194925067,172239660,172411959,195723190,191968770,33809369,191721044,117965073,184234228
195147521,193218998,197142144,182663132,184495525,194749391,195879088,176509374,162660174,176339829,179812567
195166848,185760005,192410131,177600244,190490186,157204163,172912610,179035725,177517345,170278372,138000089
195174802,196159265,195538864,185831063,80600369,173627551,176883697,194796902,155158730,99527158,196938933
195225939,201006027,96221660,176470153,117510263,185009547,188741967,169916770,188396725,195819043,172914941
195247329,120569725,140539867,150814338,181671131,149858429,111870890,171935082,159801735,146243566,177643620
195265882,171525099,185012474,173508706,146376882,143678883,195424018,199620130,153787435,159448975,149417317
195284972,194625967,165214647,192325540,143526844,66637577,163406570,192377178,184455017,79124884,187213693
195347349,177434084,194710548,193963304,195506614,159862301,185677686,174344209,148352109,178578625,109218057
195408491,184246333,181159437,195898984,193490277,151504055,194094243,178559942,176713978,186076082,187198761
195480301,196856479,104703732,183170720,187954554,141924556,184232747,161137165,145187512,149469760,149930041
195490176,179353675,169791121,140617336,186512657,189876408,187212288,38027354,175017499,113264808,138007100
195500692,185107981,119924711,160147412,129256261,195781148,158414082,169932066,198105525,191317989,162018527
195541242,191530372,162292788,174593106,149636852,185056324,183821982,186873389,170223058,182118766,162806249
195573011,188078149,201434023,178145691,170205913,159469204,189960191,151202276,192475533,183001449,129267658
195575176,195502481,161590578,183233303,95842950,191241618,193504048,74633393,194156971,152895828,163584438
195582353,192743989,196895748,184481700,199748923,29231103,165016026,146840284,184278631,120654213,195893071
195617403,195189784,88354939,145080587,158080108,175423172,161136127,126060249,198109739,188385313,188978784
195633959,68128199,166338283,167295929,196206280,195293406,185053713,173531524,165897952,162337407,46775975
195699233,195508992,185315961,181438218,193546918,145720365,163037167,151367623,174619956,190559725,189593257
195753859,126082126,189655837,181765151,115290158,189488904,193615276,193194705,190170827,189759285,177314649
195781906,185556523,166333465,153810129,190859512,73674553,173403875,146808640,164423156,127694689,152455939
195818050,159174936,192876363,193091895,157215960,120060690,76724809,188130485,172914105,85184184,178040072
195833967,195589087,151263056,46929401,193475096,196092720,190789101,173706481,201786584,103499482,153817018
195999539,195900764,155914926,154815565,181974742,171203055,169004055,39878808,162581731,143141682,169618277
196075395,191201387,185107981,167871947,169827024,181888213,180613342,104474707,193861133,9578746,137112723
196207157,196207227,183366620,189066349,86275086,171214951,164089303,93928297,189370237,189549672,145487724
196325423,193706704,195617414,169811800,191805564,105528159,141376709,126240865,91034510,174062023,188841618
196358895,181915970,161659848,193644747,176171238,162513810,134926608,176548092,167888092,176999260,183534414
196494441,171588327,187803079,188212006,179514960,164008162,197009229,167297685,169111580,175215798,186314565
196556066,195819022,191691268,191482923,186870336,132009856,201635304,166549248,175867917,150788511,196931190
196565652,200414898,182948421,181073873,187101744,124967796,184067447,158839763,160007647,169753835,181769222
196671958,181288745,183493913,186138466,179899915,97603709,190274967,185056324,111850182,172912849,187136636
196682929,117433295,185375146,189160286,189246031,147198772,102770697,181678726,167199843,181993617,116612726
196918864,197213527,151009561,147392410,182235869,176335532,182566156,147975329,167242424,192695439,107459333
197000249,187076475,159370647,148877427,148328475,183649201,143417344,172941122,185504711,164500144,184936324
197010434,197010177,171978757,157426919,187340337,200744391,149636815,58371838,156808635,185158848,148892479
197063783,196706986,196919830,199955450,190302711,173171143,190823363,170901973,168462993,187865556,170444864
197106891,179514960,190274967,200440426,110169860,181062075,195499208,197211690,59942751,195908508,63795135
197168068,168538610,173158685,194648012,195649577,193561638,147406763,142404508,181796752,195189784,173508706
197208726,196344895,124651016,88966416,174833415,188346833,134768151,149827913,195541917,178145691,169103305
197220013,191526431,134975104,165915576,178824714,167351572,125054881,188436968,160208275,133441210,156451253
197271112,180839501,188606942,185456890,176993998,141253325,192475696,184728555,150893629,187981246,154815565
197305573,197368200,188774207,140153322,189588564,186491075,193731671,185350238,144814763,186951838,115468686
197335167,195352165,158996893,172329073,71851472,193529710,197759924,197704889,144423832,141765687,191652923
197411712,199966675,189980414,196698561,200036157,163860112,183419947,185937661,185267302,114887224,194837848
197437039,29434795,185267302,186767664,200287844,158286009,185658152,178236454,180117292,149282113,186256011
197448117,197009239,179897387,186805118,146164074,124862511,157104147,200034069,188436968,171254453,128372404
197473164,197476386,190676156,195385701,74173296,184429168,180172785,188697476,195701151,200541498,184007627
197607682,192982841,150658114,181402048,56967701,24355582,165005914,187957491,181233947,200860968,169884241
197891372,139353527,161302177,189527798,83319260,192216518,195502813,186783439,197780637,170038780,169525097
197919580,197917890,185011961,152099450,158313724,195618014,51829206,173123810,170461848,189127424,196385158
197923351,127379115,188363053,132495451,195618322,194973025,188256647,193018563,178366963,161881384,153442867
197956281,192997609,170450165,188531548,201393774,40083161,195617414,158832191,129928403,190324733,117497822
198061039,193723472,159405274,201021913,191143231,177836443,163622460,146342168,199966958,174772295,165990432
198105619,195944057,149204529,154725134,195502348,174452919,189593257,195699301,171802827,191503860,182085875
198228139,197520600,132246199,186039983,193502494,191053144,173145260,176731775,195699301,187957491,176548092
198260855,194027210,73431541,196865644,198418492,179049542,176769156,182943987,145337050,57042082,91093288
198530888,195270865,185216331,162335820,191592188,146470767,199745883,183233303,164886327,189072359,198218248
198621440,198621559,131416750,188102759,177724582,187363181,157911477,200594627,181516319,164362314,191564594
198693228,194823169,177621514,200266111,156988336,182576186,200394030,183469892,194131937,170229005,147042006
198714305,136805906,141873497,166251050,163358470,118618061,138966702,74172311,188806087,179159316,82255359
198883348,167685916,86735657,196949660,127600341,194646266,157418385,194791920,133358263,180697821,194595906
198899830,199094754,170213195,182557202,141895761,126630881,33481003,195597751,194635475,106797935,184516089
199058292,197190526,93410652,160116105,176110934,175754444,192798604,187728394,159904933,171069880,162972179
199067668,179897387,192943811,190804204,187864761,165047543,194662935,180381620,145696766,155683979,197706758
199279036,192997914,194075363,166816894,93118067,189777411,143221870,125583419,171581025,14174397,148217595
199498959,196352251,188069826,163266389,136518282,172115308,185011961,169358197,185059413,182418281,172530045
199653938,181702628,169240848,147107506,180223749,150964409,199427174,138966702,155166814,189139248,158571646
199761251,191292231,147903113,177075422,192398763,184085555,166092774,140993761,182901671,187508121,192144466
199819910,143596245,103540928,120943410,197704889,179562121,170998217,188885513,185600551,184538624,144912036
199921144,199602268,182653339,147406658,185349455,132567381,154960331,162924025,147341849,73431541,153236639
199921591,200391426,163850995,182637586,181799986,194411325,191896405,190478247,177867887,192338540,190663131
199998629,141980519,192365762,188578868,158879605,129190277,194820053,162728809,181762920,175822598,191865821
200045899,193161790,165570105,161844021,161275485,31657047,133226809,193041188,143686831,190545665,167412709
200046982,178173616,166901580,173609225,148892479,153402829,197211690,183032824,168256011,151589984,135195008
200051401,200051430,78814180,200694922,177867887,200343031,179659344,172944653,41040721,187417233,184502269
200173209,200172595,154719064,160796251,181720057,172517688,176719713,191224360,184044149,185830549,195080649
200275247,194810308,142266667,155699205,177122565,178276801,186486493,102828866,187458883,158921465,162660174
200318342,197497309,118618061,165778729,181516319,186692964,196562906,195798818,101748720,174113559,187715347
200372180,200372114,181161657,75235951,7341308,189394372,170167406,129932796,161529405,102570993,183322369
200394074,200394030,145870095,188300414,165005820,153640034,195424018,186053693,177223199,158952433,201465622
200434589,150944040,152927728,201393774,171747340,38491870,98685663,143596245,149558692,182680935,129617830
200444781,159911544,194850730,191230780,185299662,183029165,171702110,116156700,164984918,172239660,158121699
200451160,195135774,189751200,172477561,174255482,194528572,161023107,185685426,174612840,162009375,106114495
200505985,193334391,177122562,176509374,180269057,188208671,157058733,153558688,66061043,141472010,187974581
200600214,161425060,200579519,134465174,118588384,179445814,128118938,164214518,152450146,195965783,165793738
200610432,200875902,184384622,136281333,193742801,198674217,138726961,157252557,188286674,187968859,126775022
200668043,198506103,195464141,193074150,154523834,149576374,193243899,193631145,193334391,184936324,158618435
200686886,184514920,195220366,168996581,76165877,198501900,192886616,193864695,92922132,197626067,77601459
200829480,180262904,164627156,193041188,47773325,190483533,182870170,187006417,200621125,196535540,168687721
200979150,193104865,191683579,169907790,189656358,76724809,160826897,178862012,18118626,39878808,188537735
200988853,129871530,184380638,172653848,148253244,190977669,186674263,150414669,140840605,195387738,185937432
201097227,192917041,164661495,146837938,185244330,179425989,198674217,194090199,160064166,156129703,195593354
201122313,177633272,160601276,156693845,64585015,112857059,196327049,170043032,201272231,173675755,122754156
201161321,118892405,181433122,187551330,193713622,192084653,194361882,191568607,154725149,188129037,166281432
201202234,195248181,181703981,196599711,101468121,190782771,135183917,196706986,105481474,161696625,171031290
